Fold,scenario_id,group,w_idx,p_idx,k_idx
5,1906,in_sample,15,6,1
5,1912,in_sample,15,7,2
5,1922,in_sample,15,9,2
5,1942,in_sample,15,13,2
5,1951,in_sample,15,15,1
5,1952,in_sample,15,15,2
5,1956,in_sample,15,16,1
5,1978,in_sample,15,20,3
5,1994,in_sample,15,23,4
5,2029,in_sample,16,5,4
5,2087,in_sample,16,17,2
5,2110,in_sample,16,22,0
5,2119,in_sample,16,23,4
5,2125,in_sample,17,0,0
5,2156,in_sample,17,6,1
5,2163,in_sample,17,7,3
5,2171,in_sample,17,9,1
5,2197,in_sample,17,14,2
5,2241,in_sample,17,23,1
5,2281,in_sample,18,6,1
5,2299,in_sample,18,9,4
5,2308,in_sample,18,11,3
5,2312,in_sample,18,12,2
5,2318,in_sample,18,13,3
5,2350,in_sample,18,20,0
5,2357,in_sample,18,21,2
5,2391,in_sample,19,3,1
5,2413,in_sample,19,7,3
5,2416,in_sample,19,8,1
5,2429,in_sample,19,10,4
5,2453,in_sample,19,15,3
5,2455,in_sample,19,16,0
5,2466,in_sample,19,18,1
5,2472,in_sample,19,19,2
5,2483,in_sample,19,21,3
5,2501,in_sample,20,0,1
5,2521,in_sample,20,4,1
5,2536,in_sample,20,7,1
5,2559,in_sample,20,11,4
5,2562,in_sample,20,12,2
5,2579,in_sample,20,15,4
5,2584,in_sample,20,16,4
5,2595,in_sample,20,19,0
5,2611,in_sample,20,22,1
5,2615,in_sample,20,23,0
5,2616,in_sample,20,23,1
5,2631,in_sample,21,1,1
5,2640,in_sample,21,3,0
5,2673,in_sample,21,9,3
5,2677,in_sample,21,10,2
5,2720,in_sample,21,19,0
5,2733,in_sample,21,21,3
5,2758,in_sample,22,1,3
5,2781,in_sample,22,6,1
5,2822,in_sample,22,14,2
5,2825,in_sample,22,15,0
5,2867,in_sample,22,23,2
5,2985,in_sample,23,22,0
5,2992,in_sample,23,23,2
5,2993,in_sample,23,23,3
5,3046,in_sample,24,9,1
5,3069,in_sample,24,13,4
5,3073,in_sample,24,14,3
5,3098,in_sample,24,19,3
5,3104,in_sample,24,20,4
5,3106,in_sample,24,21,1
5,3118,in_sample,24,23,3
5,3119,in_sample,24,23,4
5,3,out_of_sample,0,0,3
5,4,out_of_sample,0,0,4
5,10,out_of_sample,0,2,0
5,11,out_of_sample,0,2,1
5,12,out_of_sample,0,2,2
5,13,out_of_sample,0,2,3
5,14,out_of_sample,0,2,4
5,17,out_of_sample,0,3,2
5,18,out_of_sample,0,3,3
5,22,out_of_sample,0,4,2
5,23,out_of_sample,0,4,3
5,26,out_of_sample,0,5,1
5,28,out_of_sample,0,5,3
5,34,out_of_sample,0,6,4
5,35,out_of_sample,0,7,0
5,37,out_of_sample,0,7,2
5,38,out_of_sample,0,7,3
5,39,out_of_sample,0,7,4
5,41,out_of_sample,0,8,1
5,43,out_of_sample,0,8,3
5,49,out_of_sample,0,9,4
5,51,out_of_sample,0,10,1
5,56,out_of_sample,0,11,1
5,58,out_of_sample,0,11,3
5,59,out_of_sample,0,11,4
5,60,out_of_sample,0,12,0
5,61,out_of_sample,0,12,1
5,62,out_of_sample,0,12,2
5,67,out_of_sample,0,13,2
5,68,out_of_sample,0,13,3
5,69,out_of_sample,0,13,4
5,73,out_of_sample,0,14,3
5,74,out_of_sample,0,14,4
5,76,out_of_sample,0,15,1
5,83,out_of_sample,0,16,3
5,84,out_of_sample,0,16,4
5,85,out_of_sample,0,17,0
5,86,out_of_sample,0,17,1
5,88,out_of_sample,0,17,3
5,89,out_of_sample,0,17,4
5,92,out_of_sample,0,18,2
5,96,out_of_sample,0,19,1
5,97,out_of_sample,0,19,2
5,99,out_of_sample,0,19,4
5,102,out_of_sample,0,20,2
5,103,out_of_sample,0,20,3
5,105,out_of_sample,0,21,0
5,106,out_of_sample,0,21,1
5,108,out_of_sample,0,21,3
5,109,out_of_sample,0,21,4
5,110,out_of_sample,0,22,0
5,111,out_of_sample,0,22,1
5,113,out_of_sample,0,22,3
5,114,out_of_sample,0,22,4
5,117,out_of_sample,0,23,2
5,121,out_of_sample,0,24,1
5,127,out_of_sample,1,0,2
5,129,out_of_sample,1,0,4
5,130,out_of_sample,1,1,0
5,131,out_of_sample,1,1,1
5,132,out_of_sample,1,1,2
5,135,out_of_sample,1,2,0
5,136,out_of_sample,1,2,1
5,138,out_of_sample,1,2,3
5,141,out_of_sample,1,3,1
5,142,out_of_sample,1,3,2
5,143,out_of_sample,1,3,3
5,144,out_of_sample,1,3,4
5,147,out_of_sample,1,4,2
5,149,out_of_sample,1,4,4
5,152,out_of_sample,1,5,2
5,153,out_of_sample,1,5,3
5,154,out_of_sample,1,5,4
5,158,out_of_sample,1,6,3
5,165,out_of_sample,1,8,0
5,167,out_of_sample,1,8,2
5,168,out_of_sample,1,8,3
5,171,out_of_sample,1,9,1
5,173,out_of_sample,1,9,3
5,178,out_of_sample,1,10,3
5,179,out_of_sample,1,10,4
5,180,out_of_sample,1,11,0
5,181,out_of_sample,1,11,1
5,183,out_of_sample,1,11,3
5,186,out_of_sample,1,12,1
5,188,out_of_sample,1,12,3
5,193,out_of_sample,1,13,3
5,196,out_of_sample,1,14,1
5,199,out_of_sample,1,14,4
5,200,out_of_sample,1,15,0
5,203,out_of_sample,1,15,3
5,205,out_of_sample,1,16,0
5,206,out_of_sample,1,16,1
5,207,out_of_sample,1,16,2
5,210,out_of_sample,1,17,0
5,211,out_of_sample,1,17,1
5,212,out_of_sample,1,17,2
5,214,out_of_sample,1,17,4
5,218,out_of_sample,1,18,3
5,219,out_of_sample,1,18,4
5,222,out_of_sample,1,19,2
5,223,out_of_sample,1,19,3
5,225,out_of_sample,1,20,0
5,229,out_of_sample,1,20,4
5,230,out_of_sample,1,21,0
5,231,out_of_sample,1,21,1
5,234,out_of_sample,1,21,4
5,235,out_of_sample,1,22,0
5,236,out_of_sample,1,22,1
5,237,out_of_sample,1,22,2
5,238,out_of_sample,1,22,3
5,240,out_of_sample,1,23,0
5,241,out_of_sample,1,23,1
5,243,out_of_sample,1,23,3
5,244,out_of_sample,1,23,4
5,245,out_of_sample,1,24,0
5,247,out_of_sample,1,24,2
5,249,out_of_sample,1,24,4
5,255,out_of_sample,2,1,0
5,256,out_of_sample,2,1,1
5,257,out_of_sample,2,1,2
5,258,out_of_sample,2,1,3
5,259,out_of_sample,2,1,4
5,260,out_of_sample,2,2,0
5,263,out_of_sample,2,2,3
5,269,out_of_sample,2,3,4
5,272,out_of_sample,2,4,2
5,274,out_of_sample,2,4,4
5,278,out_of_sample,2,5,3
5,281,out_of_sample,2,6,1
5,282,out_of_sample,2,6,2
5,283,out_of_sample,2,6,3
5,284,out_of_sample,2,6,4
5,285,out_of_sample,2,7,0
5,286,out_of_sample,2,7,1
5,289,out_of_sample,2,7,4
5,291,out_of_sample,2,8,1
5,292,out_of_sample,2,8,2
5,293,out_of_sample,2,8,3
5,294,out_of_sample,2,8,4
5,297,out_of_sample,2,9,2
5,299,out_of_sample,2,9,4
5,301,out_of_sample,2,10,1
5,303,out_of_sample,2,10,3
5,304,out_of_sample,2,10,4
5,305,out_of_sample,2,11,0
5,306,out_of_sample,2,11,1
5,308,out_of_sample,2,11,3
5,309,out_of_sample,2,11,4
5,310,out_of_sample,2,12,0
5,312,out_of_sample,2,12,2
5,316,out_of_sample,2,13,1
5,318,out_of_sample,2,13,3
5,319,out_of_sample,2,13,4
5,320,out_of_sample,2,14,0
5,324,out_of_sample,2,14,4
5,325,out_of_sample,2,15,0
5,330,out_of_sample,2,16,0
5,331,out_of_sample,2,16,1
5,333,out_of_sample,2,16,3
5,334,out_of_sample,2,16,4
5,336,out_of_sample,2,17,1
5,337,out_of_sample,2,17,2
5,338,out_of_sample,2,17,3
5,342,out_of_sample,2,18,2
5,343,out_of_sample,2,18,3
5,350,out_of_sample,2,20,0
5,353,out_of_sample,2,20,3
5,354,out_of_sample,2,20,4
5,355,out_of_sample,2,21,0
5,357,out_of_sample,2,21,2
5,358,out_of_sample,2,21,3
5,365,out_of_sample,2,23,0
5,369,out_of_sample,2,23,4
5,372,out_of_sample,2,24,2
5,374,out_of_sample,2,24,4
5,377,out_of_sample,3,0,2
5,379,out_of_sample,3,0,4
5,381,out_of_sample,3,1,1
5,386,out_of_sample,3,2,1
5,388,out_of_sample,3,2,3
5,389,out_of_sample,3,2,4
5,391,out_of_sample,3,3,1
5,393,out_of_sample,3,3,3
5,394,out_of_sample,3,3,4
5,395,out_of_sample,3,4,0
5,396,out_of_sample,3,4,1
5,403,out_of_sample,3,5,3
5,409,out_of_sample,3,6,4
5,414,out_of_sample,3,7,4
5,421,out_of_sample,3,9,1
5,424,out_of_sample,3,9,4
5,425,out_of_sample,3,10,0
5,426,out_of_sample,3,10,1
5,431,out_of_sample,3,11,1
5,432,out_of_sample,3,11,2
5,437,out_of_sample,3,12,2
5,440,out_of_sample,3,13,0
5,442,out_of_sample,3,13,2
5,443,out_of_sample,3,13,3
5,444,out_of_sample,3,13,4
5,447,out_of_sample,3,14,2
5,455,out_of_sample,3,16,0
5,456,out_of_sample,3,16,1
5,458,out_of_sample,3,16,3
5,460,out_of_sample,3,17,0
5,461,out_of_sample,3,17,1
5,462,out_of_sample,3,17,2
5,465,out_of_sample,3,18,0
5,467,out_of_sample,3,18,2
5,468,out_of_sample,3,18,3
5,470,out_of_sample,3,19,0
5,471,out_of_sample,3,19,1
5,473,out_of_sample,3,19,3
5,476,out_of_sample,3,20,1
5,477,out_of_sample,3,20,2
5,478,out_of_sample,3,20,3
5,481,out_of_sample,3,21,1
5,483,out_of_sample,3,21,3
5,485,out_of_sample,3,22,0
5,489,out_of_sample,3,22,4
5,492,out_of_sample,3,23,2
5,495,out_of_sample,3,24,0
5,499,out_of_sample,3,24,4
5,500,out_of_sample,4,0,0
5,501,out_of_sample,4,0,1
5,503,out_of_sample,4,0,3
5,504,out_of_sample,4,0,4
5,506,out_of_sample,4,1,1
5,507,out_of_sample,4,1,2
5,508,out_of_sample,4,1,3
5,509,out_of_sample,4,1,4
5,516,out_of_sample,4,3,1
5,517,out_of_sample,4,3,2
5,518,out_of_sample,4,3,3
5,519,out_of_sample,4,3,4
5,521,out_of_sample,4,4,1
5,523,out_of_sample,4,4,3
5,528,out_of_sample,4,5,3
5,529,out_of_sample,4,5,4
5,532,out_of_sample,4,6,2
5,534,out_of_sample,4,6,4
5,535,out_of_sample,4,7,0
5,536,out_of_sample,4,7,1
5,539,out_of_sample,4,7,4
5,541,out_of_sample,4,8,1
5,543,out_of_sample,4,8,3
5,544,out_of_sample,4,8,4
5,546,out_of_sample,4,9,1
5,547,out_of_sample,4,9,2
5,556,out_of_sample,4,11,1
5,562,out_of_sample,4,12,2
5,564,out_of_sample,4,12,4
5,566,out_of_sample,4,13,1
5,567,out_of_sample,4,13,2
5,571,out_of_sample,4,14,1
5,573,out_of_sample,4,14,3
5,574,out_of_sample,4,14,4
5,576,out_of_sample,4,15,1
5,577,out_of_sample,4,15,2
5,578,out_of_sample,4,15,3
5,579,out_of_sample,4,15,4
5,582,out_of_sample,4,16,2
5,583,out_of_sample,4,16,3
5,585,out_of_sample,4,17,0
5,586,out_of_sample,4,17,1
5,589,out_of_sample,4,17,4
5,592,out_of_sample,4,18,2
5,597,out_of_sample,4,19,2
5,598,out_of_sample,4,19,3
5,603,out_of_sample,4,20,3
5,608,out_of_sample,4,21,3
5,613,out_of_sample,4,22,3
5,614,out_of_sample,4,22,4
5,615,out_of_sample,4,23,0
5,617,out_of_sample,4,23,2
5,618,out_of_sample,4,23,3
5,619,out_of_sample,4,23,4
5,620,out_of_sample,4,24,0
5,621,out_of_sample,4,24,1
5,624,out_of_sample,4,24,4
5,627,out_of_sample,5,0,2
5,629,out_of_sample,5,0,4
5,632,out_of_sample,5,1,2
5,636,out_of_sample,5,2,1
5,642,out_of_sample,5,3,2
5,645,out_of_sample,5,4,0
5,652,out_of_sample,5,5,2
5,653,out_of_sample,5,5,3
5,657,out_of_sample,5,6,2
5,659,out_of_sample,5,6,4
5,661,out_of_sample,5,7,1
5,662,out_of_sample,5,7,2
5,664,out_of_sample,5,7,4
5,665,out_of_sample,5,8,0
5,671,out_of_sample,5,9,1
5,672,out_of_sample,5,9,2
5,673,out_of_sample,5,9,3
5,679,out_of_sample,5,10,4
5,683,out_of_sample,5,11,3
5,684,out_of_sample,5,11,4
5,685,out_of_sample,5,12,0
5,686,out_of_sample,5,12,1
5,688,out_of_sample,5,12,3
5,689,out_of_sample,5,12,4
5,690,out_of_sample,5,13,0
5,692,out_of_sample,5,13,2
5,693,out_of_sample,5,13,3
5,695,out_of_sample,5,14,0
5,700,out_of_sample,5,15,0
5,703,out_of_sample,5,15,3
5,704,out_of_sample,5,15,4
5,706,out_of_sample,5,16,1
5,708,out_of_sample,5,16,3
5,709,out_of_sample,5,16,4
5,711,out_of_sample,5,17,1
5,712,out_of_sample,5,17,2
5,714,out_of_sample,5,17,4
5,716,out_of_sample,5,18,1
5,721,out_of_sample,5,19,1
5,723,out_of_sample,5,19,3
5,727,out_of_sample,5,20,2
5,729,out_of_sample,5,20,4
5,732,out_of_sample,5,21,2
5,734,out_of_sample,5,21,4
5,736,out_of_sample,5,22,1
5,737,out_of_sample,5,22,2
5,739,out_of_sample,5,22,4
5,741,out_of_sample,5,23,1
5,742,out_of_sample,5,23,2
5,745,out_of_sample,5,24,0
5,748,out_of_sample,5,24,3
5,750,out_of_sample,6,0,0
5,752,out_of_sample,6,0,2
5,754,out_of_sample,6,0,4
5,755,out_of_sample,6,1,0
5,756,out_of_sample,6,1,1
5,761,out_of_sample,6,2,1
5,763,out_of_sample,6,2,3
5,767,out_of_sample,6,3,2
5,770,out_of_sample,6,4,0
5,776,out_of_sample,6,5,1
5,778,out_of_sample,6,5,3
5,779,out_of_sample,6,5,4
5,781,out_of_sample,6,6,1
5,782,out_of_sample,6,6,2
5,784,out_of_sample,6,6,4
5,785,out_of_sample,6,7,0
5,786,out_of_sample,6,7,1
5,787,out_of_sample,6,7,2
5,788,out_of_sample,6,7,3
5,789,out_of_sample,6,7,4
5,790,out_of_sample,6,8,0
5,791,out_of_sample,6,8,1
5,794,out_of_sample,6,8,4
5,796,out_of_sample,6,9,1
5,798,out_of_sample,6,9,3
5,801,out_of_sample,6,10,1
5,803,out_of_sample,6,10,3
5,805,out_of_sample,6,11,0
5,808,out_of_sample,6,11,3
5,813,out_of_sample,6,12,3
5,817,out_of_sample,6,13,2
5,819,out_of_sample,6,13,4
5,823,out_of_sample,6,14,3
5,826,out_of_sample,6,15,1
5,828,out_of_sample,6,15,3
5,829,out_of_sample,6,15,4
5,833,out_of_sample,6,16,3
5,837,out_of_sample,6,17,2
5,841,out_of_sample,6,18,1
5,847,out_of_sample,6,19,2
5,848,out_of_sample,6,19,3
5,849,out_of_sample,6,19,4
5,850,out_of_sample,6,20,0
5,852,out_of_sample,6,20,2
5,853,out_of_sample,6,20,3
5,854,out_of_sample,6,20,4
5,855,out_of_sample,6,21,0
5,859,out_of_sample,6,21,4
5,863,out_of_sample,6,22,3
5,864,out_of_sample,6,22,4
5,865,out_of_sample,6,23,0
5,867,out_of_sample,6,23,2
5,868,out_of_sample,6,23,3
5,872,out_of_sample,6,24,2
5,873,out_of_sample,6,24,3
5,875,out_of_sample,7,0,0
5,878,out_of_sample,7,0,3
5,879,out_of_sample,7,0,4
5,884,out_of_sample,7,1,4
5,888,out_of_sample,7,2,3
5,889,out_of_sample,7,2,4
5,892,out_of_sample,7,3,2
5,895,out_of_sample,7,4,0
5,898,out_of_sample,7,4,3
5,899,out_of_sample,7,4,4
5,902,out_of_sample,7,5,2
5,905,out_of_sample,7,6,0
5,906,out_of_sample,7,6,1
5,909,out_of_sample,7,6,4
5,910,out_of_sample,7,7,0
5,914,out_of_sample,7,7,4
5,915,out_of_sample,7,8,0
5,917,out_of_sample,7,8,2
5,921,out_of_sample,7,9,1
5,927,out_of_sample,7,10,2
5,930,out_of_sample,7,11,0
5,933,out_of_sample,7,11,3
5,934,out_of_sample,7,11,4
5,936,out_of_sample,7,12,1
5,937,out_of_sample,7,12,2
5,944,out_of_sample,7,13,4
5,945,out_of_sample,7,14,0
5,947,out_of_sample,7,14,2
5,948,out_of_sample,7,14,3
5,950,out_of_sample,7,15,0
5,956,out_of_sample,7,16,1
5,959,out_of_sample,7,16,4
5,962,out_of_sample,7,17,2
5,963,out_of_sample,7,17,3
5,966,out_of_sample,7,18,1
5,971,out_of_sample,7,19,1
5,973,out_of_sample,7,19,3
5,975,out_of_sample,7,20,0
5,976,out_of_sample,7,20,1
5,983,out_of_sample,7,21,3
5,984,out_of_sample,7,21,4
5,985,out_of_sample,7,22,0
5,987,out_of_sample,7,22,2
5,988,out_of_sample,7,22,3
5,989,out_of_sample,7,22,4
5,991,out_of_sample,7,23,1
5,993,out_of_sample,7,23,3
5,994,out_of_sample,7,23,4
5,996,out_of_sample,7,24,1
5,998,out_of_sample,7,24,3
5,1000,out_of_sample,8,0,0
5,1001,out_of_sample,8,0,1
5,1004,out_of_sample,8,0,4
5,1005,out_of_sample,8,1,0
5,1012,out_of_sample,8,2,2
5,1013,out_of_sample,8,2,3
5,1014,out_of_sample,8,2,4
5,1015,out_of_sample,8,3,0
5,1016,out_of_sample,8,3,1
5,1017,out_of_sample,8,3,2
5,1023,out_of_sample,8,4,3
5,1026,out_of_sample,8,5,1
5,1029,out_of_sample,8,5,4
5,1031,out_of_sample,8,6,1
5,1032,out_of_sample,8,6,2
5,1034,out_of_sample,8,6,4
5,1040,out_of_sample,8,8,0
5,1044,out_of_sample,8,8,4
5,1048,out_of_sample,8,9,3
5,1049,out_of_sample,8,9,4
5,1050,out_of_sample,8,10,0
5,1052,out_of_sample,8,10,2
5,1054,out_of_sample,8,10,4
5,1056,out_of_sample,8,11,1
5,1060,out_of_sample,8,12,0
5,1063,out_of_sample,8,12,3
5,1064,out_of_sample,8,12,4
5,1065,out_of_sample,8,13,0
5,1066,out_of_sample,8,13,1
5,1067,out_of_sample,8,13,2
5,1068,out_of_sample,8,13,3
5,1069,out_of_sample,8,13,4
5,1070,out_of_sample,8,14,0
5,1072,out_of_sample,8,14,2
5,1073,out_of_sample,8,14,3
5,1075,out_of_sample,8,15,0
5,1079,out_of_sample,8,15,4
5,1080,out_of_sample,8,16,0
5,1082,out_of_sample,8,16,2
5,1085,out_of_sample,8,17,0
5,1086,out_of_sample,8,17,1
5,1087,out_of_sample,8,17,2
5,1096,out_of_sample,8,19,1
5,1099,out_of_sample,8,19,4
5,1100,out_of_sample,8,20,0
5,1101,out_of_sample,8,20,1
5,1103,out_of_sample,8,20,3
5,1104,out_of_sample,8,20,4
5,1107,out_of_sample,8,21,2
5,1113,out_of_sample,8,22,3
5,1119,out_of_sample,8,23,4
5,1120,out_of_sample,8,24,0
5,1124,out_of_sample,8,24,4
5,1129,out_of_sample,9,0,4
5,1131,out_of_sample,9,1,1
5,1134,out_of_sample,9,1,4
5,1135,out_of_sample,9,2,0
5,1137,out_of_sample,9,2,2
5,1138,out_of_sample,9,2,3
5,1142,out_of_sample,9,3,2
5,1146,out_of_sample,9,4,1
5,1149,out_of_sample,9,4,4
5,1150,out_of_sample,9,5,0
5,1152,out_of_sample,9,5,2
5,1153,out_of_sample,9,5,3
5,1158,out_of_sample,9,6,3
5,1160,out_of_sample,9,7,0
5,1161,out_of_sample,9,7,1
5,1163,out_of_sample,9,7,3
5,1168,out_of_sample,9,8,3
5,1169,out_of_sample,9,8,4
5,1170,out_of_sample,9,9,0
5,1171,out_of_sample,9,9,1
5,1173,out_of_sample,9,9,3
5,1175,out_of_sample,9,10,0
5,1176,out_of_sample,9,10,1
5,1177,out_of_sample,9,10,2
5,1181,out_of_sample,9,11,1
5,1183,out_of_sample,9,11,3
5,1184,out_of_sample,9,11,4
5,1189,out_of_sample,9,12,4
5,1190,out_of_sample,9,13,0
5,1195,out_of_sample,9,14,0
5,1196,out_of_sample,9,14,1
5,1197,out_of_sample,9,14,2
5,1205,out_of_sample,9,16,0
5,1207,out_of_sample,9,16,2
5,1209,out_of_sample,9,16,4
5,1211,out_of_sample,9,17,1
5,1213,out_of_sample,9,17,3
5,1214,out_of_sample,9,17,4
5,1215,out_of_sample,9,18,0
5,1217,out_of_sample,9,18,2
5,1218,out_of_sample,9,18,3
5,1220,out_of_sample,9,19,0
5,1221,out_of_sample,9,19,1
5,1222,out_of_sample,9,19,2
5,1225,out_of_sample,9,20,0
5,1227,out_of_sample,9,20,2
5,1229,out_of_sample,9,20,4
5,1230,out_of_sample,9,21,0
5,1232,out_of_sample,9,21,2
5,1233,out_of_sample,9,21,3
5,1234,out_of_sample,9,21,4
5,1245,out_of_sample,9,24,0
5,1246,out_of_sample,9,24,1
5,1248,out_of_sample,9,24,3
5,1251,out_of_sample,10,0,1
5,1253,out_of_sample,10,0,3
5,1255,out_of_sample,10,1,0
5,1257,out_of_sample,10,1,2
5,1259,out_of_sample,10,1,4
5,1260,out_of_sample,10,2,0
5,1262,out_of_sample,10,2,2
5,1264,out_of_sample,10,2,4
5,1265,out_of_sample,10,3,0
5,1268,out_of_sample,10,3,3
5,1273,out_of_sample,10,4,3
5,1275,out_of_sample,10,5,0
5,1276,out_of_sample,10,5,1
5,1277,out_of_sample,10,5,2
5,1278,out_of_sample,10,5,3
5,1282,out_of_sample,10,6,2
5,1284,out_of_sample,10,6,4
5,1285,out_of_sample,10,7,0
5,1287,out_of_sample,10,7,2
5,1288,out_of_sample,10,7,3
5,1289,out_of_sample,10,7,4
5,1290,out_of_sample,10,8,0
5,1293,out_of_sample,10,8,3
5,1294,out_of_sample,10,8,4
5,1298,out_of_sample,10,9,3
5,1301,out_of_sample,10,10,1
5,1302,out_of_sample,10,10,2
5,1303,out_of_sample,10,10,3
5,1304,out_of_sample,10,10,4
5,1306,out_of_sample,10,11,1
5,1308,out_of_sample,10,11,3
5,1309,out_of_sample,10,11,4
5,1310,out_of_sample,10,12,0
5,1311,out_of_sample,10,12,1
5,1313,out_of_sample,10,12,3
5,1314,out_of_sample,10,12,4
5,1315,out_of_sample,10,13,0
5,1318,out_of_sample,10,13,3
5,1319,out_of_sample,10,13,4
5,1321,out_of_sample,10,14,1
5,1323,out_of_sample,10,14,3
5,1327,out_of_sample,10,15,2
5,1329,out_of_sample,10,15,4
5,1333,out_of_sample,10,16,3
5,1334,out_of_sample,10,16,4
5,1342,out_of_sample,10,18,2
5,1344,out_of_sample,10,18,4
5,1345,out_of_sample,10,19,0
5,1349,out_of_sample,10,19,4
5,1354,out_of_sample,10,20,4
5,1355,out_of_sample,10,21,0
5,1357,out_of_sample,10,21,2
5,1359,out_of_sample,10,21,4
5,1361,out_of_sample,10,22,1
5,1364,out_of_sample,10,22,4
5,1365,out_of_sample,10,23,0
5,1368,out_of_sample,10,23,3
5,1369,out_of_sample,10,23,4
5,1371,out_of_sample,10,24,1
5,1372,out_of_sample,10,24,2
5,1375,out_of_sample,11,0,0
5,1376,out_of_sample,11,0,1
5,1381,out_of_sample,11,1,1
5,1382,out_of_sample,11,1,2
5,1385,out_of_sample,11,2,0
5,1390,out_of_sample,11,3,0
5,1395,out_of_sample,11,4,0
5,1398,out_of_sample,11,4,3
5,1400,out_of_sample,11,5,0
5,1402,out_of_sample,11,5,2
5,1404,out_of_sample,11,5,4
5,1410,out_of_sample,11,7,0
5,1411,out_of_sample,11,7,1
5,1412,out_of_sample,11,7,2
5,1416,out_of_sample,11,8,1
5,1417,out_of_sample,11,8,2
5,1418,out_of_sample,11,8,3
5,1419,out_of_sample,11,8,4
5,1420,out_of_sample,11,9,0
5,1421,out_of_sample,11,9,1
5,1426,out_of_sample,11,10,1
5,1428,out_of_sample,11,10,3
5,1430,out_of_sample,11,11,0
5,1431,out_of_sample,11,11,1
5,1432,out_of_sample,11,11,2
5,1434,out_of_sample,11,11,4
5,1435,out_of_sample,11,12,0
5,1436,out_of_sample,11,12,1
5,1437,out_of_sample,11,12,2
5,1439,out_of_sample,11,12,4
5,1441,out_of_sample,11,13,1
5,1443,out_of_sample,11,13,3
5,1444,out_of_sample,11,13,4
5,1450,out_of_sample,11,15,0
5,1451,out_of_sample,11,15,1
5,1453,out_of_sample,11,15,3
5,1455,out_of_sample,11,16,0
5,1457,out_of_sample,11,16,2
5,1462,out_of_sample,11,17,2
5,1463,out_of_sample,11,17,3
5,1464,out_of_sample,11,17,4
5,1465,out_of_sample,11,18,0
5,1466,out_of_sample,11,18,1
5,1468,out_of_sample,11,18,3
5,1469,out_of_sample,11,18,4
5,1472,out_of_sample,11,19,2
5,1476,out_of_sample,11,20,1
5,1477,out_of_sample,11,20,2
5,1480,out_of_sample,11,21,0
5,1481,out_of_sample,11,21,1
5,1483,out_of_sample,11,21,3
5,1486,out_of_sample,11,22,1
5,1488,out_of_sample,11,22,3
5,1494,out_of_sample,11,23,4
5,1496,out_of_sample,11,24,1
5,1498,out_of_sample,11,24,3
5,1499,out_of_sample,11,24,4
5,1504,out_of_sample,12,0,4
5,1505,out_of_sample,12,1,0
5,1509,out_of_sample,12,1,4
5,1510,out_of_sample,12,2,0
5,1515,out_of_sample,12,3,0
5,1517,out_of_sample,12,3,2
5,1521,out_of_sample,12,4,1
5,1522,out_of_sample,12,4,2
5,1523,out_of_sample,12,4,3
5,1524,out_of_sample,12,4,4
5,1526,out_of_sample,12,5,1
5,1527,out_of_sample,12,5,2
5,1530,out_of_sample,12,6,0
5,1532,out_of_sample,12,6,2
5,1534,out_of_sample,12,6,4
5,1537,out_of_sample,12,7,2
5,1539,out_of_sample,12,7,4
5,1540,out_of_sample,12,8,0
5,1542,out_of_sample,12,8,2
5,1544,out_of_sample,12,8,4
5,1545,out_of_sample,12,9,0
5,1548,out_of_sample,12,9,3
5,1549,out_of_sample,12,9,4
5,1553,out_of_sample,12,10,3
5,1556,out_of_sample,12,11,1
5,1560,out_of_sample,12,12,0
5,1562,out_of_sample,12,12,2
5,1565,out_of_sample,12,13,0
5,1569,out_of_sample,12,13,4
5,1570,out_of_sample,12,14,0
5,1571,out_of_sample,12,14,1
5,1572,out_of_sample,12,14,2
5,1574,out_of_sample,12,14,4
5,1575,out_of_sample,12,15,0
5,1578,out_of_sample,12,15,3
5,1581,out_of_sample,12,16,1
5,1586,out_of_sample,12,17,1
5,1588,out_of_sample,12,17,3
5,1589,out_of_sample,12,17,4
5,1595,out_of_sample,12,19,0
5,1596,out_of_sample,12,19,1
5,1597,out_of_sample,12,19,2
5,1599,out_of_sample,12,19,4
5,1600,out_of_sample,12,20,0
5,1601,out_of_sample,12,20,1
5,1602,out_of_sample,12,20,2
5,1603,out_of_sample,12,20,3
5,1606,out_of_sample,12,21,1
5,1607,out_of_sample,12,21,2
5,1617,out_of_sample,12,23,2
5,1623,out_of_sample,12,24,3
5,1624,out_of_sample,12,24,4
5,1625,out_of_sample,13,0,0
5,1628,out_of_sample,13,0,3
5,1632,out_of_sample,13,1,2
5,1637,out_of_sample,13,2,2
5,1638,out_of_sample,13,2,3
5,1639,out_of_sample,13,2,4
5,1641,out_of_sample,13,3,1
5,1644,out_of_sample,13,3,4
5,1645,out_of_sample,13,4,0
5,1649,out_of_sample,13,4,4
5,1650,out_of_sample,13,5,0
5,1651,out_of_sample,13,5,1
5,1652,out_of_sample,13,5,2
5,1654,out_of_sample,13,5,4
5,1655,out_of_sample,13,6,0
5,1657,out_of_sample,13,6,2
5,1659,out_of_sample,13,6,4
5,1661,out_of_sample,13,7,1
5,1663,out_of_sample,13,7,3
5,1664,out_of_sample,13,7,4
5,1665,out_of_sample,13,8,0
5,1666,out_of_sample,13,8,1
5,1667,out_of_sample,13,8,2
5,1668,out_of_sample,13,8,3
5,1669,out_of_sample,13,8,4
5,1672,out_of_sample,13,9,2
5,1673,out_of_sample,13,9,3
